sample_id	cell_id	cell_type	cell_type_uri
1203521	L6_IT.234_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.187_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	Pvalb.188_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2165_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.277_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2166_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2167_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2168_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2169_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pax6.20_sc44	caudal ganglionic eminence derived GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023070
1203521	Lamp5.40_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	L2/3_IT.2170_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L6_IT.235_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.278_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2171_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.145_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2172_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2173_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2174_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.189_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L4_IT.146_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.147_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2175_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2176_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2177_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2178_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2179_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2180_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2181_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2182_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2183_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Lamp5.41_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	L2/3_IT.2184_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Vip.37_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	L2/3_IT.2185_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L6_IT.236_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.148_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2186_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2187_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2188_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.279_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2189_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2190_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2191_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.280_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2192_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2193_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.149_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2194_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2195_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2196_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2197_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.281_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pax6.21_sc44	caudal ganglionic eminence derived GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023070
1203521	L2/3_IT.2198_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2199_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2200_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.190_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L5_IT.282_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.283_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Vip.38_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	Vip.39_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	L4_IT.150_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2201_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.151_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2202_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Lamp5_Lhx6.16_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	Pvalb.191_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L6_IT.237_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2203_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L6_IT.238_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2204_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2205_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2206_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2207_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.152_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.284_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2208_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Lamp5.42_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	L2/3_IT.2209_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Vip.40_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	Vip.41_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	L5_IT.285_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2210_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2211_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Sncg.16_sc44	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203521	Sncg.17_sc44	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203521	L4_IT.153_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Lamp5.43_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	L5_IT.286_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Sncg.18_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	L5_IT.287_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.192_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2212_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Chandelier.9_sc44	chandelier pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023036
1203521	L2/3_IT.2213_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.154_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2214_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.193_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L6_IT.239_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2215_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Vip.42_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	L5/6_NP.24_sc44	near-projecting glutamatergic cortical neuron	http://purl.obolibrary.org/obo/CL_4023012
1203521	L2/3_IT.2216_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2217_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L6_IT.240_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.194_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L5_IT.288_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2218_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2219_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2220_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2221_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.195_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2222_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.155_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.196_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L4_IT.156_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2223_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.157_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2224_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.158_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Sst.27_sc44	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203521	Pvalb.197_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	Pvalb.198_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2225_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.289_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2226_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.159_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Lamp5.44_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	Lamp5.45_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	Lamp5.46_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	L2/3_IT.2227_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2228_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.290_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2229_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2230_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.199_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2231_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Lamp5.47_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	L2/3_IT.2232_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2233_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.291_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.200_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2234_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2235_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.292_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2236_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.201_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2237_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.202_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2238_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.160_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2239_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2240_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.203_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	Sst.28_sc44	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203521	Sst.29_sc44	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203521	L2/3_IT.2241_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.161_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.162_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2242_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2243_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2244_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.163_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.204_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	Lamp5.48_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	L4_IT.164_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2245_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.165_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Lamp5.49_sc44	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203521	L2/3_IT.2246_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2247_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2248_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2249_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2250_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.205_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	Vip.43_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	L6_IT.241_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2251_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Chandelier.10_sc44	chandelier pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023036
1203521	L2/3_IT.2252_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2253_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Vip.44_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	Vip.45_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	L2/3_IT.2254_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.206_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2255_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Pvalb.207_sc44	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203521	Pvalb.208_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	Vip.46_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	L2/3_IT.2256_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Sncg.19_sc44	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203521	Pvalb.209_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2257_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2258_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L6_IT.242_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2259_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	Vip.47_sc44	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203521	Pvalb.210_sc44	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203521	L2/3_IT.2260_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5/6_NP.25_sc44	near-projecting glutamatergic cortical neuron	http://purl.obolibrary.org/obo/CL_4023012
1203521	L6_IT.243_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2261_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2262_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2263_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L6_IT.244_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2264_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2265_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2266_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2267_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L5_IT.293_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2268_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L4_IT.166_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2269_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2270_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203521	L2/3_IT.2271_sc44	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
